end_point_id,minIndex,minDistSquare
330,1.0,0.000316519415316
331,2.0,0.00811728671796
332,1.0,0.000313854542226
333,0.0,0.0
334,1.0,0.00128635518091
335,1.0,7.72006790123e-05
336,1.0,0.00261915295747
337,1.0,0.000152316422429
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.00188824183209
342,0.0,0.00168735271373
343,1.0,0.000774032230327
344,0.0,0.0
345,0.0,0.00157330769754
346,0.0,0.0
347,1.0,0.00037162180874
348,1.0,9.64826136337e-05
349,0.0,0.00187665022074
350,1.0,0.00135892999025
351,1.0,0.01216451242
352,2.0,0.0385623639151
353,1.0,2.86272803538e-05
354,1.0,0.000168168368089
355,0.0,0.00170872460048
356,0.0,0.00176193819786
357,0.0,0.00203550301156
358,0.0,0.00160005212373
359,1.0,0.000713945299684
360,1.0,0.00171097295085
361,0.0,0.0
362,1.0,0.00320815756756
363,1.0,5.55327051021e-05
364,1.0,0.00119803362106
365,1.0,0.00587326999075
366,0.0,0.0
367,0.0,0.0
368,2.0,0.0123582063176
369,1.0,0.000304892731332
370,1.0,0.000251176970921
371,0.0,0.0
372,0.0,0.0
373,1.0,0.00225247357554
374,1.0,4.36513050308e-05
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0016652664713
378,0.0,0.0
379,1.0,0.000166095112752
380,1.0,0.000121609289331
381,0.0,0.0
382,0.0,0.00165516403746
383,0.0,0.0016619563265
384,1.0,0.00033846878136
385,2.0,0.00567228867142
386,1.0,0.000196833510963
387,0.0,0.0
388,0.0,0.0
389,1.0,0.000443533857767
390,1.0,0.000773976316933
391,0.0,0.0
392,0.0,0.00168660061016
393,0.0,0.0
394,0.0,0.00210394686988
395,1.0,0.00180097394377
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.00154828935082
400,0.0,0.00171714506752
401,1.0,0.000345418575583
402,0.0,0.0
403,0.0,0.0
404,1.0,0.00046122129024
405,0.0,0.00172482219055
406,2.0,0.0413150986657
407,0.0,0.00176575545764
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,1.0,0.000435125416194
412,0.0,0.0
413,1.0,0.0122769569062
414,1.0,0.00144582670513
415,1.0,0.001988392515
416,0.0,0.0
417,1.0,0.000720212070512
418,0.0,0.0
419,1.0,0.000630630810847
420,0.0,0.0140325106506
421,1.0,0.000497785545584
422,0.0,0.00224252404716
423,1.0,0.00794847079047
424,0.0,0.0
425,1.0,0.000991054166862
426,0.0,0.0
427,1.0,0.00137553895073
428,0.0,0.00150317293778
429,0.0,0.0
430,1.0,0.00102205771134
431,1.0,0.000674564393089
432,1.0,0.00047771951078
433,1.0,0.0032386290072
434,1.0,6.13562221677e-05
435,1.0,0.000283977134432
436,1.0,0.000462183985812
437,1.0,0.00398250138057
438,1.0,0.000616400370381
439,1.0,0.00250541568895
440,1.0,0.000292509100255
441,0.0,0.00185445832194
442,0.0,0.0020897225345
443,0.0,0.00165862616573
444,1.0,0.00231054326031
445,0.0,0.0
446,0.0,0.0
447,0.0,0.00155194261106
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,1.0,0.00344208493435
452,1.0,0.000795170080469
453,0.0,0.0
454,1.0,0.00140312254511
455,1.0,0.00391219076996
456,1.0,8.50491308121e-05
457,1.0,0.00594865763888
458,1.0,0.00277806478164
459,0.0,0.00171909058662
460,1.0,0.00269587280827
461,1.0,0.00145958263042
462,0.0,0.0
463,0.0,0.00157870960523
464,0.0,0.0395418811257
465,0.0,0.0
466,1.0,0.000521548014979
467,1.0,0.00131448721951
468,0.0,0.00190372854816
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,1.0,0.00071632285603
476,1.0,0.00640408962047
477,0.0,0.0
478,0.0,0.0
479,1.0,0.00611212617356
480,0.0,0.0
481,2.0,0.00304951949366
482,0.0,0.0
483,1.0,0.00785846941267
484,2.0,0.00431136528908
485,1.0,0.000917510570216
486,1.0,0.00319202541632
487,2.0,0.0383482461488
488,0.0,0.00178774951879
489,0.0,0.00212491678495
490,1.0,0.000773530218323
491,0.0,0.0
492,1.0,0.00017739137844
493,1.0,0.00577635849665
494,0.0,0.00171924352549
495,1.0,0.00112211514309
496,0.0,0.0
497,1.0,0.00323200213238
498,1.0,0.000611383542366
499,1.0,0.000179794300172
500,0.0,0.0
501,0.0,0.0
502,1.0,0.000578165973483
503,0.0,0.0
504,1.0,0.000562172759928
505,0.0,0.0
506,0.0,0.00169300099653
507,0.0,0.00241812525709
508,0.0,0.0
509,0.0,0.0
510,1.0,0.000501157784301
511,0.0,0.0
512,1.0,0.000581017140323
513,1.0,0.00167433933746
514,0.0,0.0
515,1.0,0.00230726759495
516,1.0,0.000366295543135
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,1.0,0.00947015903988
521,1.0,0.00167910716366
522,1.0,0.00165470451086
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,1.0,0.00382124606834
527,1.0,0.00531343694504
528,0.0,0.00174007291836
529,0.0,0.0
530,1.0,0.00111301463736
531,0.0,0.0
532,0.0,0.0
533,0.0,0.00155795085056
534,0.0,0.0
535,0.0,0.0
536,1.0,0.00126029642099
537,1.0,0.000847335348408
538,1.0,0.0240032800254
539,0.0,0.00166555664708
540,1.0,0.00710829824703
541,1.0,0.000114511742666
542,0.0,0.0
543,0.0,0.0017206957102
544,0.0,0.00164768743548
545,0.0,0.0
546,0.0,0.00172082981911
547,1.0,0.0121828326235
548,0.0,0.00180419814734
549,0.0,0.00171301859956
550,0.0,0.0
551,1.0,0.000144906836457
552,0.0,0.00220591674771
553,1.0,0.000448209624734
554,1.0,0.000415199341216
555,1.0,9.86711820229e-05
556,1.0,0.000490336458724
557,0.0,0.0
558,0.0,0.0
559,0.0,0.00212181460062
560,1.0,0.0226308264997
561,0.0,0.0
562,0.0,0.0
563,0.0,0.00702596701597
564,1.0,0.00246601995445
565,0.0,0.00157078413017
566,1.0,0.000301833315615
567,0.0,0.0
568,0.0,0.00167927874074
569,1.0,0.0012503931473
570,1.0,1.63112417768e-06
571,2.0,0.00558751956386
572,0.0,0.00170220404948
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.00168395664903
582,2.0,0.0192809090121
583,0.0,0.0
584,0.0,0.00195075358041
585,0.0,0.00175269484819
586,1.0,0.000493818524079
587,0.0,0.0
588,0.0,0.00165169210736
589,1.0,2.6741240421e-05
590,0.0,0.00165282000987
591,1.0,0.000617725321908
592,1.0,4.55226255554e-05
593,1.0,0.0185058479884
594,1.0,0.000423484073461
595,0.0,0.0
596,0.0,0.0
597,1.0,0.00381177995368
598,1.0,0.000723848932705
599,0.0,0.00166264868303
600,0.0,0.0
601,1.0,0.0012927114591
602,0.0,0.00163499618092
603,2.0,0.0049081279919
604,1.0,0.000566044832216
605,0.0,0.00182034571716
606,0.0,0.00214075876319
607,0.0,0.00181413693161
608,1.0,0.000682988624725
609,0.0,0.00151749677318
610,0.0,0.0
611,1.0,3.65089249961e-05
612,0.0,0.0
613,1.0,0.0137430820476
614,1.0,2.32068318337e-05
615,0.0,0.0
616,0.0,0.0
617,0.0,0.00181687293319
618,0.0,0.0
619,0.0,0.0
620,0.0,0.0016041788194
621,0.0,0.0
622,0.0,0.0021125012957
623,1.0,0.000358958073308
624,1.0,0.000240306290832
625,1.0,0.00112782030811
626,1.0,0.000503706381942
627,1.0,0.000216056474991
628,1.0,0.00146782110997
629,0.0,0.0
630,1.0,0.00470701040927
631,0.0,0.0
632,1.0,0.00090186578447
633,0.0,0.0
634,0.0,0.00222745294636
635,1.0,0.000184638246647
636,1.0,0.000274573895922
637,1.0,0.000679695860713
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,1.0,0.000535450941638
642,0.0,0.00164931530907
643,0.0,0.0
644,1.0,0.0121134229923
645,1.0,2.06953428645e-05
646,1.0,0.00295427960915
647,0.0,0.00276314875655
648,1.0,0.000709936721646
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0,0.00153528030794
654,1.0,0.00166555942829
655,1.0,0.00475082867697
656,1.0,0.000202697561556
657,2.0,0.00712853919676
658,1.0,0.012664882455
659,1.0,0.00123585455803
660,0.0,0.0
661,0.0,0.00221153161732
662,0.0,0.00166065256565
663,1.0,0.000600989028959
664,1.0,0.000691337955254
665,0.0,0.00144662489561
666,0.0,0.0017573976809
667,0.0,0.00178265622747
668,1.0,1.85485427383e-05
669,0.0,0.0
670,0.0,0.00156669948301
671,2.0,0.0400563822843
672,1.0,0.00017227903909
673,0.0,0.0
674,0.0,0.0
675,1.0,0.000530898198244
676,1.0,0.000837405501939
677,1.0,0.000442694009513
678,1.0,0.00031627586925
679,1.0,0.00136066157694
680,0.0,0.0
681,0.0,0.0
682,0.0,0.00190566154734
683,1.0,0.000437347723787
684,0.0,0.0
685,1.0,0.000704519540438
686,1.0,0.00207920357006
687,0.0,0.0014951375436
688,1.0,0.000985148393676
689,2.0,0.0106512869094
690,0.0,0.00197914464528
691,0.0,0.0
692,1.0,0.000200920097162
693,0.0,0.0
694,2.0,0.0400109578641
695,1.0,0.00054098347155
696,0.0,0.0
697,1.0,0.000454558900017
698,0.0,0.0
699,1.0,0.000276301568178
700,1.0,0.00317491621618
701,1.0,0.00293089202268
702,0.0,0.0
703,2.0,0.0396578890791
704,0.0,0.00232683206435
705,1.0,6.97863435493e-05
706,1.0,0.00026630407341
707,1.0,0.000479415507063
708,2.0,0.0133746550583
709,1.0,0.0145180369166
710,1.0,0.000259566814013
711,1.0,0.00536208665348
712,0.0,0.00246804127959
713,0.0,0.00229021927034
714,0.0,0.0
715,1.0,0.000258895651908
716,1.0,0.00959819642179
717,0.0,0.00221390277867
718,1.0,0.000575489485206
719,2.0,0.0449297065378
720,0.0,0.0
721,0.0,0.0
722,0.0,0.00159898306555
723,0.0,0.00179971734244
724,1.0,0.000635777573582
725,0.0,0.0
726,0.0,0.00198599781635
727,0.0,0.00206074882016
728,0.0,0.00153123356334
729,0.0,0.00162685814687
730,0.0,0.0
731,1.0,0.00835098333802
732,0.0,0.0
733,1.0,0.000325264975869
734,1.0,0.000604016633095
735,0.0,0.00225587800026
736,1.0,0.000621785470196
737,1.0,0.00143943325584
738,0.0,0.00166602371219
739,1.0,0.00265524576172
740,0.0,0.0
741,1.0,0.000703470227223
742,1.0,0.00207643093904
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,1.0,0.00057880596715
749,1.0,0.000424029117081
750,0.0,0.0371201925231
751,2.0,0.00637146427952
752,0.0,0.0
753,0.0,0.0021388246196
754,1.0,0.000672085115766
755,0.0,0.0
756,1.0,0.00063463479355
757,1.0,0.00153192867378
758,1.0,0.00162497839068
759,0.0,0.0
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,1.0,8.66224968041e-05
764,0.0,0.00405430267972
765,1.0,0.000216251462009
766,1.0,0.00089207703887
767,0.0,0.0
768,0.0,0.0
769,0.0,0.00226427584882
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0016525190774
773,0.0,0.0
774,0.0,0.0
775,0.0,0.0
776,1.0,0.00112156865878
777,1.0,0.000593751746125
778,1.0,0.00101982496186
779,0.0,0.0
780,0.0,0.0
781,0.0,0.0
782,1.0,0.00421663803943
783,1.0,0.000331411605795
784,1.0,0.00011120395334
785,1.0,2.46024704741e-05
786,0.0,0.0
787,1.0,0.00691959553786
788,0.0,0.0
789,1.0,0.00394140140615
790,1.0,6.6862402509e-05
791,0.0,0.0
792,1.0,0.000276241678325
793,1.0,0.0863582789051
794,1.0,0.000527830427432
795,0.0,0.0
796,0.0,0.00205558361454
797,1.0,0.00134914955809
798,0.0,0.0
799,1.0,0.00153355373613
800,1.0,0.000241843062729
801,1.0,0.000111144838403
802,2.0,0.00863997883176
803,1.0,0.000275689091974
804,1.0,0.00127374566089
805,1.0,9.47657315645e-05
806,1.0,0.00129844618991
807,0.0,0.0
808,1.0,5.7271329559e-05
809,0.0,0.0
810,0.0,0.00168545464861
811,1.0,0.0394102800709
812,0.0,0.0
813,1.0,0.00264311972648
814,0.0,0.00156496732763
815,0.0,0.0
816,1.0,0.0119667539729
817,1.0,4.47416548966e-05
818,1.0,0.000325100315288
819,1.0,0.00271511977414
820,0.0,0.0
821,0.0,0.00164091197237
822,0.0,0.0
823,0.0,0.0
824,0.0,0.0
825,1.0,0.000152615668229
826,0.0,0.00148514780742
827,0.0,0.0
828,0.0,0.0
829,1.0,0.000831247078322
830,0.0,0.0
831,0.0,0.00170929770534
832,1.0,0.0023650700469
833,0.0,0.0
834,1.0,0.0188681471528
835,0.0,0.0
836,1.0,0.00982090063961
837,0.0,0.0
838,0.0,0.0
839,0.0,0.00157518477091
840,0.0,0.00298431938237
841,1.0,0.000460138011515
842,0.0,0.0
843,0.0,0.0
844,0.0,0.00164811925417
845,0.0,0.001770116716
846,0.0,0.00226357686041
847,0.0,0.0
848,0.0,0.00179034344206
849,1.0,0.000927074662085
850,0.0,0.00148536702592
851,1.0,0.000665798128605
852,0.0,0.00139500726018
853,1.0,0.0240464920697
854,0.0,0.00145927735254
855,0.0,0.0
856,0.0,0.0
857,0.0,0.00158943073008
858,1.0,0.000292129092563
859,1.0,0.00115687908543
860,1.0,0.00688018697406
861,1.0,0.000387464719299
862,1.0,0.000552915571135
863,1.0,0.000196798485651
864,0.0,0.0
865,0.0,0.00199802591188
866,0.0,0.0
867,1.0,0.00250990639829
868,0.0,0.0
869,0.0,0.0
870,1.0,0.00069051790996
871,0.0,0.0
872,1.0,0.000492266958086
873,1.0,0.00222022083209
874,1.0,3.44980312293e-05
875,1.0,0.00207257389449
876,1.0,0.000407195373749
877,0.0,0.0
878,0.0,0.0
879,1.0,0.00034012555235
880,0.0,0.00161873573311
881,0.0,0.0021278796367
882,0.0,0.0015153377889
883,1.0,0.00606659726598
884,0.0,0.0
885,1.0,0.000432296683055
886,0.0,0.0
887,2.0,0.00594919057001
888,0.0,0.0
889,0.0,0.0
890,2.0,0.00476910432054
891,1.0,0.00221475232318
892,0.0,0.0
893,0.0,0.0
894,0.0,0.0
895,1.0,0.0130350079853
896,0.0,0.0
897,0.0,0.0020988204546
898,0.0,0.0
899,1.0,0.000171843228386
900,0.0,0.0
901,1.0,0.00585934398276
902,1.0,0.00358081482421
903,1.0,0.00184324384214
904,0.0,0.0
905,0.0,0.0
906,1.0,0.000452783894364
907,0.0,0.0
908,0.0,0.0
909,1.0,0.00168641551807
910,0.0,0.0
911,0.0,0.0
912,1.0,0.000227542236769
913,0.0,0.00170529845465
914,1.0,0.000835382171798
915,1.0,0.000242632358497
916,1.0,0.00185188205305
917,1.0,7.67990619072e-05
918,1.0,0.000284336770795
919,1.0,0.00223377640571
920,1.0,0.000309322212654
921,0.0,0.00156029105741
922,1.0,0.00375933850037
923,0.0,0.0017389291151
924,0.0,0.00146409849648
925,1.0,0.00109448460234
926,0.0,0.0
927,1.0,0.0297480420327
928,0.0,0.00196076642806
929,1.0,0.000481359700857
930,1.0,0.00072092002893
931,0.0,0.00166599210798
932,0.0,0.0028340742987
933,1.0,0.000268754635061
934,1.0,0.000616166092031
935,0.0,0.00225115470904
936,0.0,0.0
937,1.0,0.000271651187912
938,0.0,0.00180016225325
939,0.0,0.0
940,0.0,0.0
941,1.0,0.00114476141351
942,0.0,0.00173636782702
943,1.0,0.046714148397
944,1.0,0.000768035565896
945,1.0,0.000762167109404
946,0.0,0.00210072159318
947,1.0,0.0324422303011
948,1.0,0.00569714982871
949,0.0,0.00192677686026
950,0.0,0.00173654104436
951,1.0,0.00713792478222
952,1.0,0.000291581708856
953,1.0,0.000270822624983
954,0.0,0.0
955,1.0,0.010280972345
956,0.0,0.00201545337366
957,1.0,0.00136876796972
958,1.0,0.000440575296551
959,1.0,0.000118384680631
960,1.0,0.000115374324592
961,0.0,0.00164987950592
962,1.0,0.000700383892134
963,1.0,0.00184835490115
964,0.0,0.0020709204594
965,1.0,0.000135533615938
966,1.0,0.000641508834577
967,1.0,0.000663746107273
968,1.0,0.000724695698042
969,0.0,0.0
970,0.0,0.00175335885481
971,1.0,0.000217260686914
972,1.0,0.00318631215047
973,0.0,0.0
974,1.0,0.000116146809588
975,1.0,0.000267063675531
976,1.0,0.00273711804846
977,1.0,1.56256383826e-05
978,2.0,0.00445694845536
979,0.0,0.002320670881
980,0.0,0.00167846584392
981,1.0,0.000492901016769
982,1.0,0.00027209137604
983,1.0,0.000366306354934
984,0.0,0.00300033366073
985,1.0,0.000358678774423
986,0.0,0.0
987,1.0,0.000642459883269
988,0.0,0.0
989,2.0,0.0298962135777
990,0.0,0.0
991,1.0,3.39767767101e-06
992,0.0,0.0
993,0.0,0.00166913880603
994,1.0,0.000797660910598
995,0.0,0.0
996,0.0,0.0
997,1.0,0.000214309678131
998,1.0,1.91856604075e-05
999,0.0,0.00199213699122
1000,0.0,0.0
1001,1.0,0.0049396888721
1002,0.0,0.00184462722301
1003,0.0,0.0
1004,0.0,0.00165036548433
1005,1.0,0.00064128136218
1006,0.0,0.00171089876199
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,1.0,0.00603049946441
1011,1.0,0.000521937822912
1012,0.0,0.00185206763224
1013,1.0,0.00501276257148
1014,1.0,0.00252983754947
1015,0.0,0.0
1016,2.0,0.00556884777129
1017,0.0,0.0
1018,0.0,0.0
1019,0.0,0.0
1020,0.0,0.0018043317075
1021,1.0,0.000397852658099
1022,0.0,0.00149563068678
1023,1.0,0.00016462507504
1024,0.0,0.0
1025,0.0,0.00284815866359
1026,0.0,0.0
1027,0.0,0.0
1028,1.0,0.0006973659255
1029,0.0,0.00160940258602
1030,0.0,0.0
1031,1.0,0.00335192300322
1032,0.0,0.0
1033,1.0,0.000555490235118
1034,1.0,0.00045138384109
1035,0.0,0.0
1036,1.0,0.000325129908485
1037,0.0,0.00157014261139
1038,0.0,0.0
1039,1.0,0.000346388657426
1040,1.0,0.00147778573368
1041,1.0,0.000480794840133
1042,1.0,0.00198034091982
1043,1.0,0.00277479180603
1044,0.0,0.0
1045,1.0,0.000878834990954
1046,1.0,0.00087978688626
1047,2.0,0.00483760246057
1048,1.0,0.000532297340817
1049,0.0,0.0
1050,1.0,4.91797667027e-05
1051,1.0,0.000470246390852
1052,1.0,0.000229350094169
1053,1.0,0.000424216668503
1054,0.0,0.0
1055,0.0,0.0
1056,0.0,0.0
1057,2.0,0.0414534508733
1058,2.0,0.00561790146608
1059,0.0,0.0
1060,2.0,0.0051624667241
1061,0.0,0.0
1062,1.0,0.000222783098043
1063,0.0,0.0
1064,0.0,0.0
1065,0.0,0.0
1066,0.0,0.0
1067,0.0,0.00169348559801
1068,0.0,0.0
1069,0.0,0.00168168450847
1070,0.0,0.0
1071,0.0,0.0
1072,0.0,0.00163350544413
1073,0.0,0.00172435165756
1074,0.0,0.0
1075,1.0,0.000446260681986
1076,1.0,0.00526847901543
1077,0.0,0.0
1078,1.0,4.02983898303e-06
1079,0.0,0.0
1080,1.0,0.0191222761771
1081,0.0,0.0
1082,0.0,0.0
1083,0.0,0.0
